business_code,biz_large_codes,biz_large_names,biz_middle_codes,biz_middle_names,biz_small_codes,biz_small_names,biz_sub_codes,biz_sub_names,biz_detail_names,linked_ksic_codes,linked_ksic_names,main_ksic_codes,main_ksic_names,main_relation_values,detail_descriptions,source_row_count,embedding_text
143101,B,광업,14,금속 광업,143,비철금속 광업,1431,비철금속 광업,비철금속 광업(조광권자),06200,비철금속 광업,,,,조광권자,1,"업종코드: 143101
업종 대분류: 광업
업종 중분류: 금속 광업
업종 소분류: 비철금속 광업
업종 세분류: 비철금속 광업
업종 세세분류 및 활동명: 비철금속 광업(조광권자)
연계 KSIC 11차 코드: 06200
연계 KSIC 11차 분류명: 비철금속 광업
세부설명: 조광권자"
143103,B,광업,14,금속 광업,143,철 광업,1431,철 광업,철 광업(조광권자),06100,철 광업,,,,조광권자,1,"업종코드: 143103
업종 대분류: 광업
업종 중분류: 금속 광업
업종 소분류: 철 광업
업종 세분류: 철 광업
업종 세세분류 및 활동명: 철 광업(조광권자)
연계 KSIC 11차 코드: 06100
연계 KSIC 11차 분류명: 철 광업
세부설명: 조광권자"
143106,B,광업,14,"석탄, 원유 및 천연가스 광업",143,석탄 광업,1431,석탄 광업,석탄 광업(조광권자),05100,석탄 광업,,,,조광권자,1,"업종코드: 143106
업종 대분류: 광업
업종 중분류: 석탄, 원유 및 천연가스 광업
업종 소분류: 석탄 광업
업종 세분류: 석탄 광업
업종 세세분류 및 활동명: 석탄 광업(조광권자)
연계 KSIC 11차 코드: 05100
연계 KSIC 11차 분류명: 석탄 광업
세부설명: 조광권자"
143107,B,광업,14,비금속광물 광업; 연료용 제외,143,토사석 광업 | 기타 비금속광물 광업,1431,"석회석 및 점토 광업 | 석재, 쇄석 및 모래, 자갈 채취업 | 화학용 및 비료 원료용 광물 광업 | 그 외 기타 비금속광물 광업",석회석 및 점토 광업 | 건설용 석재 채굴 및 쇄석 생산업 | 모래 및 자갈 채취업 | 화학용 및 비료 원료용 광물 광업 | 그 외 기타 비금속광물 광업,07110 | 07121 | 07122 | 07210 | 07290,석회석 및 점토 광업 | 건설용 석재 채굴 및 쇄석 생산업 | 모래 및 자갈 채취업 | 화학용 및 비료 원료용 광물 광업 | 그 외 기타 비금속광물 광업,,,,조광권자,5,"업종코드: 143107
업종 대분류: 광업
업종 중분류: 비금속광물 광업; 연료용 제외
업종 소분류: 토사석 광업 | 기타 비금속광물 광업
업종 세분류: 석회석 및 점토 광업 | 석재, 쇄석 및 모래, 자갈 채취업 | 화학용 및 비료 원료용 광물 광업 | 그 외 기타 비금속광물 광업
업종 세세분류 및 활동명: 석회석 및 점토 광업 | 건설용 석재 채굴 및 쇄석 생산업 | 모래 및 자갈 채취업 | 화학용 및 비료 원료용 광물 광업 | 그 외 기타 비금속광물 광업
연계 KSIC 11차 코드: 07110 | 07121 | 07122 | 07210 | 07290
연계 KSIC 11차 분류명: 석회석 및 점토 광업 | 건설용 석재 채굴 및 쇄석 생산업 | 모래 및 자갈 채취업 | 화학용 및 비료 원료용 광물 광업 | 그 외 기타 비금속광물 광업
세부설명: 조광권자"
143200,N,"사업시설 관리, 사업 지원 및 임대 서비스업",14,임대업; 부동산 제외,143,무형 재산권 임대업,1432,무형 재산권 임대업,무형 재산권 임대업,76400,무형 재산권 임대업,,,,조광료,1,"업종코드: 143200
업종 대분류: 사업시설 관리, 사업 지원 및 임대 서비스업
업종 중분류: 임대업; 부동산 제외
업종 소분류: 무형 재산권 임대업
업종 세분류: 무형 재산권 임대업
업종 세세분류 및 활동명: 무형 재산권 임대업
연계 KSIC 11차 코드: 76400
연계 KSIC 11차 분류명: 무형 재산권 임대업
세부설명: 조광료"
151101,C,제조업,15,식료품 제조업,151,"도축, 육류 가공 및 저장 처리업",1511,도축업,육류 도축업(가금류 제외),10111,육류 도축업(가금류 제외),10111,육류 도축업(가금류 제외),1,,1,"업종코드: 151101
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 도축, 육류 가공 및 저장 처리업
업종 세분류: 도축업
업종 세세분류 및 활동명: 육류 도축업(가금류 제외)
연계 KSIC 11차 코드: 10111
연계 KSIC 11차 분류명: 육류 도축업(가금류 제외)
주요 연계 KSIC 코드: 10111
주요 연계 KSIC 분류명: 육류 도축업(가금류 제외)"
151102,C,제조업,15,식료품 제조업,151,"도축, 육류 가공 및 저장 처리업",1511,육류 가공 및 저장 처리업,가금류 가공 및 저장 처리업,10121,가금류 가공 및 저장 처리업,10121,가금류 가공 및 저장 처리업,1,,1,"업종코드: 151102
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 도축, 육류 가공 및 저장 처리업
업종 세분류: 육류 가공 및 저장 처리업
업종 세세분류 및 활동명: 가금류 가공 및 저장 처리업
연계 KSIC 11차 코드: 10121
연계 KSIC 11차 분류명: 가금류 가공 및 저장 처리업
주요 연계 KSIC 코드: 10121
주요 연계 KSIC 분류명: 가금류 가공 및 저장 처리업"
151103,C,제조업,15,식료품 제조업,151,"도축, 육류 가공 및 저장 처리업",1511,도축업,가금류 도축업,10112,가금류 도축업,10112,가금류 도축업,1,,1,"업종코드: 151103
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 도축, 육류 가공 및 저장 처리업
업종 세분류: 도축업
업종 세세분류 및 활동명: 가금류 도축업
연계 KSIC 11차 코드: 10112
연계 KSIC 11차 분류명: 가금류 도축업
주요 연계 KSIC 코드: 10112
주요 연계 KSIC 분류명: 가금류 도축업"
151104,C,제조업,15,식료품 제조업,151,"도축, 육류 가공 및 저장 처리업",1511,육류 가공 및 저장 처리업,육류 포장육 및 냉동육 가공업(가금류 제외),10122,육류 포장육 및 냉동육 가공업(가금류 제외),10122,육류 포장육 및 냉동육 가공업(가금류 제외),1,,1,"업종코드: 151104
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 도축, 육류 가공 및 저장 처리업
업종 세분류: 육류 가공 및 저장 처리업
업종 세세분류 및 활동명: 육류 포장육 및 냉동육 가공업(가금류 제외)
연계 KSIC 11차 코드: 10122
연계 KSIC 11차 분류명: 육류 포장육 및 냉동육 가공업(가금류 제외)
주요 연계 KSIC 코드: 10122
주요 연계 KSIC 분류명: 육류 포장육 및 냉동육 가공업(가금류 제외)"
151105,C,제조업,15,식료품 제조업,151,"도축, 육류 가공 및 저장 처리업",1511,육류 가공 및 저장 처리업,육류 기타 가공 및 저장 처리업(가금류 제외),10129,육류 기타 가공 및 저장 처리업(가금류 제외),,,,,1,"업종코드: 151105
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 도축, 육류 가공 및 저장 처리업
업종 세분류: 육류 가공 및 저장 처리업
업종 세세분류 및 활동명: 육류 기타 가공 및 저장 처리업(가금류 제외)
연계 KSIC 11차 코드: 10129
연계 KSIC 11차 분류명: 육류 기타 가공 및 저장 처리업(가금류 제외)"
151200,C,제조업,15,식료품 제조업,151,수산물 가공 및 저장 처리업,1512,수산동물 가공 및 저장 처리업,수산동물 건조 및 염장품 제조업,10212,수산동물 건조 및 염장품 제조업,10212,수산동물 건조 및 염장품 제조업,1,,1,"업종코드: 151200
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 수산물 가공 및 저장 처리업
업종 세분류: 수산동물 가공 및 저장 처리업
업종 세세분류 및 활동명: 수산동물 건조 및 염장품 제조업
연계 KSIC 11차 코드: 10212
연계 KSIC 11차 분류명: 수산동물 건조 및 염장품 제조업
주요 연계 KSIC 코드: 10212
주요 연계 KSIC 분류명: 수산동물 건조 및 염장품 제조업"
151201,C,제조업,15,식료품 제조업,151,수산물 가공 및 저장 처리업,1512,수산동물 가공 및 저장 처리업,"수산동물 훈제, 조리 및 유사 조제식품 제조업",10211,"수산동물 훈제, 조리 및 유사 조제식품 제조업",,,,,1,"업종코드: 151201
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 수산물 가공 및 저장 처리업
업종 세분류: 수산동물 가공 및 저장 처리업
업종 세세분류 및 활동명: 수산동물 훈제, 조리 및 유사 조제식품 제조업
연계 KSIC 11차 코드: 10211
연계 KSIC 11차 분류명: 수산동물 훈제, 조리 및 유사 조제식품 제조업"
151202,C,제조업,15,식료품 제조업,151,수산물 가공 및 저장 처리업,1512,수산동물 가공 및 저장 처리업,수산동물 냉동품 제조업,10213,수산동물 냉동품 제조업,10213,수산동물 냉동품 제조업,1,,1,"업종코드: 151202
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 수산물 가공 및 저장 처리업
업종 세분류: 수산동물 가공 및 저장 처리업
업종 세세분류 및 활동명: 수산동물 냉동품 제조업
연계 KSIC 11차 코드: 10213
연계 KSIC 11차 분류명: 수산동물 냉동품 제조업
주요 연계 KSIC 코드: 10213
주요 연계 KSIC 분류명: 수산동물 냉동품 제조업"
151203,C,제조업,15,식료품 제조업,151,수산물 가공 및 저장 처리업,1512,수산동물 가공 및 저장 처리업,기타 수산동물 가공 및 저장 처리업,10219,기타 수산동물 가공 및 저장 처리업,,,,,1,"업종코드: 151203
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 수산물 가공 및 저장 처리업
업종 세분류: 수산동물 가공 및 저장 처리업
업종 세세분류 및 활동명: 기타 수산동물 가공 및 저장 처리업
연계 KSIC 11차 코드: 10219
연계 KSIC 11차 분류명: 기타 수산동물 가공 및 저장 처리업"
151301,C,제조업,15,식료품 제조업,151,"과실, 채소 가공 및 저장 처리업",1513,"과실, 채소 가공 및 저장 처리업",김치류 제조업,10301,김치류 제조업,,,,,1,"업종코드: 151301
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 과실, 채소 가공 및 저장 처리업
업종 세분류: 과실, 채소 가공 및 저장 처리업
업종 세세분류 및 활동명: 김치류 제조업
연계 KSIC 11차 코드: 10301
연계 KSIC 11차 분류명: 김치류 제조업"
151302,C,제조업,15,식료품 제조업,151,"과실, 채소 가공 및 저장 처리업",1513,"과실, 채소 가공 및 저장 처리업",기타 과실ㆍ채소 가공 및 저장 처리업,10309,기타 과실ㆍ채소 가공 및 저장 처리업,10309,기타 과실ㆍ채소 가공 및 저장 처리업,1,,1,"업종코드: 151302
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 과실, 채소 가공 및 저장 처리업
업종 세분류: 과실, 채소 가공 및 저장 처리업
업종 세세분류 및 활동명: 기타 과실ㆍ채소 가공 및 저장 처리업
연계 KSIC 11차 코드: 10309
연계 KSIC 11차 분류명: 기타 과실ㆍ채소 가공 및 저장 처리업
주요 연계 KSIC 코드: 10309
주요 연계 KSIC 분류명: 기타 과실ㆍ채소 가공 및 저장 처리업"
151304,C,제조업,15,식료품 제조업,151,"과실, 채소 가공 및 저장 처리업",1513,"과실, 채소 가공 및 저장 처리업",과실 및 그 외 채소 절임식품 제조업,10302,과실 및 그 외 채소 절임식품 제조업,,,,,1,"업종코드: 151304
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 과실, 채소 가공 및 저장 처리업
업종 세분류: 과실, 채소 가공 및 저장 처리업
업종 세세분류 및 활동명: 과실 및 그 외 채소 절임식품 제조업
연계 KSIC 11차 코드: 10302
연계 KSIC 11차 분류명: 과실 및 그 외 채소 절임식품 제조업"
151400,C,제조업,15,식료품 제조업,151,동ㆍ식물성 유지 및 낙농제품 제조업,1514,동물성 및 식물성 유지 제조업,식물성 유지 제조업,10412,식물성 유지 제조업,10412,식물성 유지 제조업,1,,1,"업종코드: 151400
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 동ㆍ식물성 유지 및 낙농제품 제조업
업종 세분류: 동물성 및 식물성 유지 제조업
업종 세세분류 및 활동명: 식물성 유지 제조업
연계 KSIC 11차 코드: 10412
연계 KSIC 11차 분류명: 식물성 유지 제조업
주요 연계 KSIC 코드: 10412
주요 연계 KSIC 분류명: 식물성 유지 제조업"
151401,C,제조업,15,식료품 제조업,151,동ㆍ식물성 유지 및 낙농제품 제조업,1514,동물성 및 식물성 유지 제조업,동물성 유지 제조업,10411,동물성 유지 제조업,10411,동물성 유지 제조업,1,,1,"업종코드: 151401
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 동ㆍ식물성 유지 및 낙농제품 제조업
업종 세분류: 동물성 및 식물성 유지 제조업
업종 세세분류 및 활동명: 동물성 유지 제조업
연계 KSIC 11차 코드: 10411
연계 KSIC 11차 분류명: 동물성 유지 제조업
주요 연계 KSIC 코드: 10411
주요 연계 KSIC 분류명: 동물성 유지 제조업"
151402,C,제조업,15,식료품 제조업,151,동ㆍ식물성 유지 및 낙농제품 제조업,1514,동물성 및 식물성 유지 제조업,식용 정제유 및 가공유 제조업,10413,식용 정제유 및 가공유 제조업,,,,,1,"업종코드: 151402
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 동ㆍ식물성 유지 및 낙농제품 제조업
업종 세분류: 동물성 및 식물성 유지 제조업
업종 세세분류 및 활동명: 식용 정제유 및 가공유 제조업
연계 KSIC 11차 코드: 10413
연계 KSIC 11차 분류명: 식용 정제유 및 가공유 제조업"
152001,C,제조업,15,식료품 제조업,152,동ㆍ식물성 유지 및 낙농제품 제조업,1520,낙농제품 및 식용 빙과류 제조업,액상 시유 및 기타 낙농제품 제조업(분유 및 조제분유),10421,액상 시유 및 기타 낙농제품 제조업,,,,분유 및 조제분유,1,"업종코드: 152001
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 동ㆍ식물성 유지 및 낙농제품 제조업
업종 세분류: 낙농제품 및 식용 빙과류 제조업
업종 세세분류 및 활동명: 액상 시유 및 기타 낙농제품 제조업(분유 및 조제분유)
연계 KSIC 11차 코드: 10421
연계 KSIC 11차 분류명: 액상 시유 및 기타 낙농제품 제조업
세부설명: 분유 및 조제분유"
152002,C,제조업,15,식료품 제조업,152,동ㆍ식물성 유지 및 낙농제품 제조업,1520,낙농제품 및 식용 빙과류 제조업,액상 시유 및 기타 낙농제품 제조업,10421,액상 시유 및 기타 낙농제품 제조업,10421,액상 시유 및 기타 낙농제품 제조업,1,,1,"업종코드: 152002
업종 대분류: 제조업
업종 중분류: 식료품 제조업
업종 소분류: 동ㆍ식물성 유지 및 낙농제품 제조업
업종 세분류: 낙농제품 및 식용 빙과류 제조업
업종 세세분류 및 활동명: 액상 시유 및 기타 낙농제품 제조업
연계 KSIC 11차 코드: 10421
연계 KSIC 11차 분류명: 액상 시유 및 기타 낙농제품 제조업
주요 연계 KSIC 코드: 10421
주요 연계 KSIC 분류명: 액상 시유 및 기타 낙농제품 제조업"
